source,title,description,content,url,publishedAt
RT,‘Netanyahu will want a lot from him’: Can Trump reconcile Israel and Iran?,"The US president-elect has promised to end wars in the Middle East, but experts believe it will be no easy task Read Full Article at RT.com","Donald Trump's landslide victory has sent shockwaves through liberal circles in the US and Europe, but in many countries of the Middle East, his comeback has brought a glimpse of hope that wars could… [+7445 chars]",https://www.rt.com/news/607501-us-trump-middle-east/,
Breitbart News,Netanyahu Sends Planes to Rescue Israelis from Amsterdam,Israeli Prime Minister Benjamin Netanyahu sent two planes to Amsterdam in The Netherlands to rescue Israelis from rampaging pro-Palestinian mobs who attacked them in the streets after the local Ajax soccer team defeated Israel's Maccabi Tel Aviv. The post Net…,Israeli Prime Minister Benjamin Netanyahu sent two planes to Amsterdam in The Netherlands to rescue Israelis from rampaging pro-Palestinian mobs who attacked them in the streets after the local Ajax … [+1797 chars],https://www.breitbart.com/sports/2024/11/07/netanyahu-sends-planes-to-rescue-israelis-from-amsterdam/,
CBS News,Netanyahu sends 2 planes to Netherlands to rescue Israeli soccer fans,Israeli and Dutch leaders have condemned a mass attack on Israeli soccer fans in Amsterdam as clear and violent antisemitism.,"Amsterdam — Antisemitic rioters ""actively sought out Israeli supporters to attack and assault them"" after a soccer match in Amsterdam, authorities in the Netherlands said Friday, with police reportin… [+4198 chars]",https://www.cbsnews.com/news/amsterdam-israeli-soccer-fans-attacked-after-maccabi-match/,
CBS News,Netanyahu sends 2 planes to Netherlands to rescue Israeli soccer fans,Prime Minister Benjamin Netanyahu sent two planes to the Netherlands to fly Israeli soccer fans home after what were called antisemitic attacks on them before and after a match in Amsterdam.,"Amsterdam — Antisemitic rioters ""actively sought out Israeli supporters to attack and assault them"" after a soccer match, Amsterdam authorities said Friday as Israel said it was sending planes to the… [+3581 chars]",https://www.cbsnews.com/news/netanyahu-2-rescue-planes-netherlands-israeli-soccer-fans-violence-amsterdam/,
CBS News,What we know about Trump's call with Netanyahu after 2024 election win,More details are emerging about former President Donald Trump's call with Israeli Prime Minister Benjamin Netanyahu after the 2024 election. This comes as world leaders connect with the president-elect after he won the race against Vice President Kamala Harri…,"Watch CBS News  Copyright ©2024 CBS Interactive Inc. All rights reserved.  Get browser notifications for breaking news, live events, and exclusive reporting.  Not NowTurn On",https://www.cbsnews.com/video/what-we-know-about-trumps-call-with-netanyahu-after-2024-election-win/,
RT,ICC to probe prosecutor who sought arrest of Netanyahu and Putin – media,"The ICC’s governing body will launch an external misconduct probe into the court’s top prosecutor Karim Khan, AP and Reuters have said Read Full Article at RT.com","The International Criminal Court (ICC) will launch an external investigation into sexual misconduct allegations against its top prosecutor, Karim Khan, rekindling a case the body’s internal watchdog … [+2604 chars]",https://www.rt.com/news/607394-probe-netanyahu-putin-warrant-prosecutor/,
Raw Story,Trump's pick for Middle East envoy a 'prominent' fundraiser — and staunch Netanyahu ally,"A longtime Donald Trump friend, golf buddy and investor has been named as the new special envoy to the Middle East, Reuters reported Tuesday afternoon, and early reactions on social media noted he's pro-Israel, with one critic openly wondering if he'll facili…","A longtime Donald Trump friend, golf buddy and investor has been named as the new special envoy to the Middle East, Reuters reported Tuesday afternoon, and early reactions on social media noted he's … [+1298 chars]",https://www.rawstory.com/steve-witkoff/,
NBC News,Israel's Netanyahu appoints new ambassador to United States,"Israeli Prime Minister Benjamin Netanyahu appointed U.S.-born Yechiel Leiter, as the next Israeli ambassador to the United States.","Israeli Prime Minister Benjamin Netanyahu appointed U.S.-born Yechiel Leiter, an official who previously served as chief of staff in the finance ministry, as the next Israeli ambassador to the United… [+1132 chars]",https://www.nbcnews.com/news/world/israel-netanyahu-new-ambassador-united-states-yechiel-leiter-rcna179300,
Foreign Policy,Netanyahu Appoints New Ambassador to the U.S.,Yechiel Leiter’s support for settlements hints at the Israeli prime minister’s hopes for the new Trump administration.,"Israeli Prime Minister Benjamin Netanyahu appointed Yechiel Leiter to serve as the countrys next ambassador to Washington, Netanyahus office announced on Friday. Leiter previously served as his chief… [+1150 chars]",https://foreignpolicy.com/2024/11/08/netanyahu-appoints-new-us-ambassador-yechiel-leiter-trump/,
Breitbart News,'Deal of the Century' in the Works: Boulos Reaches Out to Palestinians; Trump Talks to Netanyahu,"President-elect Donald Trump appears serious about achieving Israeli-Palestinian peace -- the so-called ""Deal of the Century"" -- that he pursued during his first term, which resulted in the Abraham Accords but did not bring the Palestinians aboard. The post ‘…","President-elect Donald Trump appears serious about achieving Israeli-Palestinian peace — the so-called “Deal of the Century” — that he pursued during his first term, which resulted in the Abraham Acc… [+3319 chars]",https://www.breitbart.com/middle-east/2024/11/10/deal-of-the-century-in-the-works-boulos-reaches-out-to-palestinians-trump-talks-to-netanyahu/,
NPR,Israel's fired defense minister slams Netanyahu on his last day,"Israel’s ousted defense minister says the military achieved all of its Gaza objectives, and the prime minister held up a cease-fire deal that would have ended the war and freed remaining hostages.","Israels ousted defense minister says the military achieved all of its Gaza objectives, and the prime minister held up a cease-fire deal that would have ended the war and freed remaining hostages.",https://www.npr.org/2024/11/11/nx-s1-5186458/israels-fired-defense-minister-slams-netanyahu-on-his-last-day,
Checkyourfact.com,FACT CHECK: Did King Charles III Unveil A Poster Labeling Benjamin Netanyahu A ‘Terrorist?’,"A video shared on Facebook purports to show King Charles III unveiling a poster that labels Israeli Prime Minister Benjamin Netanyahu a “terrorist.” Verdict: False The video is digitally altered. The original video, published by Sky News in May 2024, shows Ki…",A video shared on Facebook purports to show King Charles III unveiling a poster that labels Israeli Prime Minister Benjamin Netanyahu a “terrorist.”  Verdict: False  The video is digitally altered. T… [+1734 chars],https://checkyourfact.com/2024/11/08/fact-check-king-charles-poster-netanyahu-terrorist/,
Israelnationalnews.com,Netanyahu confirms: Israel behind pager explosions,Netanyahu revealed to the cabinet that Israel was behind the pager explosions which severely harmed the Hezbollah terror organization. He added that there were members of the defense establishment and cabinet who opposed the operation.,"Prime Minister Benjamin Netanyahu confirmed during Sunday's cabinet meeting that Israel was behind the pager explosions which severely hurt Hezbollah.  ""There were officials in the defense establishm… [+621 chars]",https://www.israelnationalnews.com/news/398924,
Japan Today,Israeli strikes kill dozens in Lebanon and northern Gaza while Netanyahu and Trump speak,"Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza, as the world watched for signs of how the U.S. election might affect the wars between Israel and Iranian-backed militant groups Hamas and Hezbollah. Is…","Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza, as the world watched for signs of how the U.S. election might affect the wars between Israe… [+5973 chars]",https://japantoday.com/category/world/palestinian-hospital-official-says-17-killed-in-israeli-strike-on-northern-gaza,
Naturalnews.com,Mass protests in Israel after Netanyahu fires his defense minister in desperate bid to hold onto power,Israelis are protesting following the news that Prime Minister Benjamin Netanyahu has fired Defense Minister Yoav Gallant as the country’s political and military unity continue to deteriorate. Netanyahu said that his trust in the defense minister “eroded” in …,Israelis are protesting following the news that Prime Minister Benjamin Netanyahu has fired Defense Minister Yoav Gallant as the countrys political and military unity continue to deteriorate.  Netany… [+3733 chars],https://www.naturalnews.com/2024-11-07-protests-israel-netanyahu-fires-defense-minister.html,
[Removed],[Removed],[Removed],[Removed],https://removed.com,
Globalsecurity.org,Netanyahu sparks uproar by firing popular defense minister,"Israeli Prime Minister Benjamin Netanyahu fired Defense Minister Yoav Gallant on Tuesday, sparking protests around Israel. Some say the move could endanger the country's security, as Israel continues to fight in both Gaza and Lebanon.","By Linda Gradstein November 06, 2024  Israeli Prime Minister Benjamin Netanyahu fired Defense Minister Yoav Gallant on Tuesday, sparking protests around Israel. Some say the move could endanger the c… [+2355 chars]",https://www.globalsecurity.org/wmd/library/news/israel/2024/11/israel-241106-voa01.htm,
Memeorandum.com,Netanyahu appoints new Israeli ambassador to US (Filip Timotija/The Hill),Filip Timotija / The Hill: Netanyahu appoints new Israeli ambassador to US  —  Prime Minister Benjamin Netanyahu appointed a new Israeli ambassador to the U.S. this week.  —  Netanyahu tapped U.S.-born Dr. Yechiel Leiter to succeed Michael Herzog as the Jewis…,"memeorandum is an auto-generated summary of the stories that US political commentators are discussing online right now.  Unlike sister sites Techmeme and Mediagazer, it is not a human-edited news out… [+72 chars]",https://www.memeorandum.com/241108/p47,
Fortune,"Netanyahu says he’s talked to Trump 3 times since the election as Israel strikes Lebanon, Gaza",Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza.,"Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza, as the world watched for signs of how the U.S. election might affect the wars between Israe… [+5807 chars]",https://fortune.com/2024/11/10/netanyahu-donald-trump-calls-election-israel-iran-lebanon-gaza/,
Israelnationalnews.com,Netanyahu to Dutch PM: 'Israel views Amsterdam pogrom with utmost severity',"Prime Minister Benjamin Netanyahu, this morning, spoke with Dutch Prime Minister Dick Schoof and emphasized the great importance of the Dutch government ensuring the wellbeing of all Israelis in the Netherlands, including those who were wounded and injured in…","Prime Minister Benjamin Netanyahu, this morning, spoke with Dutch Prime Minister Dick Schoof following the antisemitic pogrom in Amsterdam and emphasized the great importance of the Dutch government … [+1688 chars]",https://www.israelnationalnews.com/news/398829,
Israelnationalnews.com,"Netanyahu: 'We won't let history repeat itself, we will fight antisemitism'","Prime Minister Netanyahu attacked Holland for its conduct during the attacks on Israelis and warned: 'We have learned something from history: Wild attacks that start against Jews, never end with the Jews.'","Prime Minister Benjamin Netanyahu on Sunday discussed the pogrom against Israeli soccer fans in Amsterdam and said that the incident revealed the threats against Israel by the country.  ""A clear line… [+3115 chars]",https://www.israelnationalnews.com/news/398928,
Globalsecurity.org,Protests broke out in Israel as Netanyahu fires defense minister Gallant,"Protests have erupted in Israel following Prime Minister Benjamin Netanyahu's abrupt firing of Defense Minister Yoav Gallant, the Times of Israel reported Wednesday.","Global Times  By Liu Caiyu Published: Nov 07, 2024 12:01 AM  Protests have erupted in Israel following Prime Minister Benjamin Netanyahu's abrupt firing of Defense Minister Yoav Gallant, the Times of… [+2382 chars]",https://www.globalsecurity.org/wmd/library/news/israel/2024/11/israel-241107-globaltimes01.htm,
Sky.com,Netanyahu says he and Trump 'see eye to eye' on Iran,"Benjamin Netanyahu says he and Donald Trump ""see eye to eye"" on Iran.","Benjamin Netanyahu says he and Donald Trump ""see eye to eye"" on Iran.  Israel's prime minister said he has spoken to the US president-elect three times since the election with the aim of tightening t… [+2221 chars]",https://news.sky.com/story/benjamin-netanyahu-says-he-and-donald-trump-see-eye-to-eye-on-iran-13252154,
[Removed],[Removed],[Removed],[Removed],https://removed.com,
Independent.ie,Israeli airstrikes kill dozens in Lebanon and northern Gaza while Trump and Netanyahu speak,"Israeli strikes killed dozens of people including children yesterday in Lebanon and isolated northern Gaza, as the world watched for signs of how the US election might affect the war against Iranian-backed militant groups Hamas and Hezbollah.","Israeli strikes killed dozens of people including children yesterday in Lebanon and isolated northern Gaza, as the world watched for signs of how the US election might affect the war against Iranian-… [+335 chars]",https://www.independent.ie/world-news/middle-east/israeli-airstrikes-kill-dozens-in-lebanon-and-northern-gaza-while-trump-and-netanyahu-speak/a1625769412.html,
The Jerusalem Post,Netanyahu extends Washington ambassador Michael Herzog’s term until January,"Herzog, the 69-year-old brother of President Isaac Herzog, is a retired Brig.-Gen., former military secretary, and head of staff for defense ministers Shaul Mofaz and Ehud Barak.","Prime Minister Benjamin Netanyahu asked Ambassador Michael (Mike) Herzog to extend his term as Israel's Ambassador to Washington until January 20, 2025.  Herzog served as Israel's Ambassador to Washi… [+2037 chars]",https://www.jpost.com/breaking-news/article-828053,
The Jerusalem Post,"ICC's Khan defends warrants against Netanyahu, Gallant amid war","“We have failed to live up to the promise of Never Again that was made in Nuremberg,” ICC Chief Prosecutor Karim Khan told reporters in the German city.",ICC Chief Prosecutor Karim Khan defended his decision to pursue warrants against Prime Minister Benjamin Netanyahu and other members of Israeli leadership in an interview with German paper Der Spiege… [+9073 chars],https://www.jpost.com/international/article-828342,
The Jerusalem Post,Prime Minister Benjamin Netanyahu requests to postpone his court testimony,Prime Minister Benjamin Netanyahu requested the Jerusalem District Court postpone his testimony by two and a h,"Prime Minister Benjamin Netanyahu requested the Jerusalem District Court postpone his testimony by two and a half months.  Recently, sources close to Netanyahu have claimed that his testimony cannot … [+187 chars]",https://www.jpost.com/breaking-news/article-828480,
The Jerusalem Post,"Netanyahu was aware of illegally obtained classified document, suspected leaker's attorney says","It is still unclear if Eliezer Feldstein, the PM's media team advisor suspected of leaking the documents, did so at the prime minister's orders.","Contrary to denials from the prime minister's office, Prime Minister Benjamin Netanyahu was handed the classified information at the heart of an ongoing investigation into illegal leaks to foreign me… [+4423 chars]",https://www.jpost.com/israel-news/article-828756,
The Jerusalem Post,Netanyahu: Iran and the conscription law are twin threats that must be resolved,Senior members of the Haredi parties estimated that the conscription law would progress after Gallant's dismissal and his replacement with Katz.,"Following intense fractious debate over several proposed laws and amendments, Prime Minister Benjamin Netanyahu called on coalition members on Monday to come together and resolve the two largest thre… [+4431 chars]",https://www.jpost.com/israel-news/politics-and-diplomacy/article-828645,
The Irish Times,Dozens killed in Israeli strikes in Lebanon and north Gaza as Netanyahu says he and Trump ‘see eye to eye’,Strike on village north of Beirut kills at least 23 including seven children while nine women among dead in strike on  home in Jabalia refugee camp,"Israeli strikes have killed dozens of people including children in Lebanon and isolated northern Gaza, as the world watched for signs of how the US election might affect the war against Iranian-backe… [+3619 chars]",https://www.irishtimes.com/world/middle-east/2024/11/10/dozens-killed-in-israeli-strikes-in-lebanon-and-north-gaza-as-netanyahu-says-he-and-trump-see-eye-to-eye/,
The Jerusalem Post,Netanyahu and Trump spoke together three times in recent days,"Prime Minister Benjamin Netanyahu spoke with President-elect Donald Trump three times in recent days, he said","Prime Minister Benjamin Netanyahu spoke with President-elect Donald Trump three times in recent days, he said during a cabinet meeting on Sunday.   Netanyahu said, ""We see eye to eye on the Iranian t… [+6 chars]",https://www.jpost.com/breaking-news/article-828400,
New York Post,Israeli PM Benjamin Netanyahu confirms he was behind deadly pager attacks | Reporter Replay,"Israeli Prime Minister Benjamin Netanyahu approved the deadly exploding pager attacks on the Hezbollah terror group back in September, his office said for the first time on Nov. 11. A spokesperson for Netanyahu’s office confirmed that the Israeli leader gave …","Israeli Prime Minister Benjamin Netanyahu approved the deadly exploding pager attacks on the Hezbollah terror group back in September, his office said for the first time on Nov. 11.  A spokesperson f… [+196 chars]",https://nypost.com/video/israeli-pm-benjamin-netanyahu-confirms-he-was-behind-deadly-pager-attacks-reporter-replay/,
The Jerusalem Post,"Gallant is the man for the job! Netanyahu, we deserve better","A true leader would find a way to bridge those gaps, would see the fractures in the society they are charged with leading and protecting, and tend to them - What we have seen is the opposite.",Prime Minister Benjamin Netanyahu’s announcement on Tuesday evening that he has found a “crisis of trust” that “gradually deepened” with Defense Minister Yoav Gallant on the eve of US elections and a… [+4400 chars],https://www.jpost.com/opinion/article-828065,
The Jerusalem Post,AG to Netanyahu: You must send 7000 Haredi draft orders to avoid breaking the law,Attorney-General Gali Baharav-Miara appealed to Prime Minister Benjamin Netanyahu on the issue of recruiting t,"Attorney-General Gali Baharav-Miara appealed to Prime Minister Benjamin Netanyahu on the issue of recruiting the ultra-Orthodox (haredi) to the army on Tuesday.  The announcement reads, ""In response … [+410 chars]",https://www.jpost.com/breaking-news/article-828842,
Biztoc.com,Netanyahu appoints new Israeli ambassador to US,"Israeli Prime Minister Benjamin Netanyahu announced on Friday that his former chief of staff, Yechiel Leiter, will serve as Israel's new ambassador to the United States.""Yechiel Leiter is a highly tal...","Israeli Prime Minister Benjamin Netanyahu announced on Friday that his former chief of staff, Yechiel Leiter, will serve as Israel's new ambassador to the United States.""Yechiel Leiter is a highly ta… [+69 chars]",https://biztoc.com/x/72985e2459292159,
Biztoc.com,Trump and Netanyahu envoy met about Middle East wars,"Israeli Prime Minister Benjamin Netanyahu's confidant Ron Dermer met President-elect Trump in Mar-a-Lago on Sunday, according to two Israeli officials and two U.S. officials with knowledge of the meeting.  Why it matters: An Israeli official said the meeting …","Israeli Prime Minister Benjamin Netanyahu's confidant Ron Dermer met President-elect Trump in Mar-a-Lago on Sunday, according to two Israeli officials and two U.S. officials with knowledge of the mee… [+143 chars]",https://biztoc.com/x/af884d331427b292,
The Jerusalem Post,Prime Minister Benjamin Netanyahu takes responsibility for beeper attack in Lebanon - report,"Prime Minister Benjamin Netanyahu on Sunday reportedly ""took responsibility"" for the beeper attack in Lebanon","Prime Minister Benjamin Netanyahu on Sunday reportedly ""took responsibility"" for the beeper attack in Lebanon during a government meeting, Israeli media reported.   During the meeting, Netanyahu repo… [+124 chars]",https://www.jpost.com/breaking-news/article-828396,
The Jerusalem Post,Netanyahu calls ongoing investigation into PMO leak case 'a wild and relentless attack',"Prime Minister Benjamin Netanyahu said that his office is under ""a wild and relentless attack"" in a statement","Prime Minister Benjamin Netanyahu said that his office is under ""a wild and relentless attack"" in a statement issued by the Prime Minister's Office on Sunday due to the ongoing leaked documents case,… [+297 chars]",https://www.jpost.com/breaking-news/article-828433,
New York Post,Israeli soccer fans in Amsterdam attacked by mob shouting ‘Free Palestine’ — Netanyahu sends planes to evacuate citizens,"Hundreds of fans of the Maccabi Tel Aviv soccer club were targeted as they walked out of the stadium following a Europa League game against a Dutch team, AFC Ajax, the Israeli Embassy to the United States said.","Israeli soccer fans were ambushed and brutally assaulted in Amsterdam overnight Thursday by a mob shouting “Free Palestine,” leading the Jewish states government to send planes to evacuate its citize… [+3723 chars]",https://nypost.com/2024/11/08/world-news/israeli-soccer-fans-ambushed-in-amsterdam-after-europa-league-game-in-netherlands/,
Biztoc.com,Netanyahu urges Netherlands to 'act swiftly against rioters',"Israeli Prime Minister Benjamin Netanyahu called on Dutch Prime Minister Dick Schoof and local security forces to ""to act decisively and swiftly"" against apparent pro-Palestinian rioters who...","Israeli Prime Minister Benjamin Netanyahu called on Dutch Prime Minister Dick Schoof and local security forces to ""to act decisively and swiftly"" against apparent pro-Palestinian rioters who...  This… [+59 chars]",https://biztoc.com/x/6b373f26ce00b6b8,
HuffPost,Looming Trump Presidency Set To Embolden Netanyahu And Hurt Palestinians,"The new U.S. administration is “going to be terrible for any sort of humanitarian effort in Palestine,” a State Department official told HuffPost.","Israeli Prime Minister Benjamin Netanyahu has already celebrated Donald Trumps U.S. presidential election victory this week as historys greatest comeback. And on Friday, Netanyahu signaled what he th… [+12594 chars]",https://www.huffpost.com/entry/netanyahu-trump-election-palestinians_n_672fbaa6e4b052f25adc818f,
Biztoc.com,Netanyahu confirms Israel was behind pager blasts in Lebanon,"Israeli Prime Minister Benjamin Netanyahu confirmed on Sunday that his country was behind explosions of pagers and other communication devices used by Hezbollah in September, which killed dozens of pe...","Israeli Prime Minister Benjamin Netanyahu confirmed on Sunday that his country was behind explosions of pagers and other communication devices used by Hezbollah in September, which killed dozens of p… [+69 chars]",https://biztoc.com/x/8cf1c4759d3e22b9,
Biztoc.com,Netanyahu claims his office is target of ‘organised witch hunt’,Israeli PM says mounting scandals are designed to harm country’s leadership in middle of war,"Israeli PM says mounting scandals are designed to harm countrys leadership in middle of war  This story appeared on ft.com, 2024-11-10 21:18:44.",https://biztoc.com/x/baf61fe15f7396bb,
Biztoc.com,Netanyahu says he spoke to Trump 3 times since elections,"Israeli Prime Minister Benjamin Netanyahu revealed on Sunday that he spoke with United States President-elect Donald Trump three times since he won the presidential election.""We see eye-to-eye on the ...","Israeli Prime Minister Benjamin Netanyahu revealed on Sunday that he spoke with United States President-elect Donald Trump three times since he won the presidential election.""We see eye-to-eye on the… [+69 chars]",https://biztoc.com/x/051d413f2e7cbb14,
HuffPost,Israeli Strikes Kill Dozens In Lebanon And Northern Gaza While Netanyahu And Trump Speak,New Israeli strikes have killed dozens of people including children in Lebanon and northern Gaza.,"DEIR AL-BALAH, Gaza Strip (AP) Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza, as the world watched for signs of how the U.S. election migh… [+7076 chars]",https://www.huffpost.com/entry/mideast-wars_n_6730fe24e4b0076892d80289,
Biztoc.com,"Elise Stefanik Is Trump's UN Enforcer, and a Gift to Netanyahu",The new U.N. ambassador is one of President-elect Trump's most vocal supporters and a strong advocate for Israel.,"The new U.N. ambassador is one of President-elect Trump's most vocal supporters and a strong advocate for Israel.  This story appeared on newsweek.com, 2024-11-11 22:37:57.",https://biztoc.com/x/ece6cb75f697004e,
Biztoc.com,Israeli strikes kill dozens in Lebanon and northern Gaza as Netanyahu speaks with Trump,"Israeli Prime Minister Benjamin Netanyahu said that he has spoken three times with Donald Trump since Tuesday's election and they ""see eye-to-eye regarding the Iranian threat and all of its components.""","Israeli Prime Minister Benjamin Netanyahu said that he has spoken three times with Donald Trump since Tuesday's election and they ""see eye-to-eye regarding the Iranian threat and all of its component… [+56 chars]",https://biztoc.com/x/d5a1f5a5eb07a431,
Biztoc.com,"Netanyahu says he’s talked to Trump 3 times since the election as Israel strikes Lebanon, Gaza",Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza. Read More,"Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza. Read More  This story appeared on fortune.com, 2024-11-10 23:50:20.",https://biztoc.com/x/9c6a467720f0b7b9,
Antiwar.com,Conflicts of Interest: Netanyahu and Zelensky Prepare For Trump’s Return,"On COI #707, Kyle Anzalone discusses the latest news on Trump’s reelection. Subscribe on YouTube and audio-only.","On COI #707, Kyle Anzalone discusses the latest news on Trump’s reelection.  Subscribe on YouTube and audio-only.",https://www.antiwar.com/blog/2024/11/07/conflicts-of-interest-netanyahu-and-zelensky-prepare-for-trumps-return/,
Biztoc.com,"Netanyahu told US no plans for more security firings, report says","Israeli Prime Minister Benjamin Netanyahu assured US President Joe Biden's administration that he does not intend to pursue further dismissals of key military and security leaders, despite recently fi...","Israeli Prime Minister Benjamin Netanyahu assured US President Joe Biden's administration that he does not intend to pursue further dismissals of key military and security leaders, despite recently f… [+69 chars]",https://biztoc.com/x/03bfbc376298c4a6,
Biztoc.com,Netanyahu says he spoke three times with Trump in recent days,"Israeli Prime Minister Benjamin Netanyahu said on Sunday that he has spoken three times with President-elect Trump in recent days. Netanyahu is also sending Minister of Strategic Affairs Ron Dermer to Mar-a-Lago this week, a senior Israeli official told Axios…",Israeli Prime Minister Benjamin Netanyahu said on Sunday that he has spoken three times with President-elect Trump in recent days. Netanyahu is also sending Minister of Strategic Affairs Ron Dermer t… [+136 chars],https://biztoc.com/x/f0e946f72b0fd57f,
The Jerusalem Post,Netanyahu working from underground saferoom following drone attacks,Security advisors have recommended that Netanyahu avoid staying in specific locations for an extended period of time due to the threat of additional attacks.,"Prime Minister Benjamin Netanyahu has been holding security meetings in an underground saferoom, N12 reported on Sunday.   In October, a drone that infiltrated from Lebanon struck his home in Caesare… [+1448 chars]",https://www.jpost.com/israel-news/article-828506,
NDTV News,Netanyahu Confirms He Okayed Pager Attacks That Killed Nearly 40 In Lebanon,"Israel Prime Minister Benjamin Netanyahu on Sunday accepted that he had &quot;okayed&quot; the pager attacks in Lebanon, which had killed nearly 40 Iran-backed Hezbollah members in September.","Israel Prime Minister Benjamin Netanyahu has accepted that he had ""okayed"" the pager attacks in Lebanon, which had killed nearly 40 and wounded 3,000 Iran-backed Hezbollah members in September.  ""Net… [+1777 chars]",https://www.ndtv.com/world-news/netanyahu-okayed-deadly-lebanon-pager-attacks-says-his-office-6988315,
The Jerusalem Post,Netanyahu appoints Dr. Yechiel Leiter as Israel's next US Ambassador,Leiter was Netanyahu's chief of staff at the Finance Ministry in the past and will step into his role on January 10.,"Prime Minister Benjamin Netanyahu has appointed Dr. Yechiel Leiter as Israel's next United States Ambassador, the Prime Minister's Office (PMO) announced on Friday.   Leiter was Netanyahu's chief of … [+902 chars]",https://www.jpost.com/breaking-news/article-828172,
The Jerusalem Post,Netanyahu hints he would hit Iranian oil fields if Tehran attacks,Netanyahu urged Iranians to imagine their free lives without 'the tyrants of Tehran' in an unusual English message.,Prime Minister Benjamin Netanyahu hinted that the IDF would hit Iranian oil fields should the Islamic Republic launch another ballistic missile attack on Israel.  “Another attack on Israel would simp… [+3446 chars],https://www.jpost.com/breaking-news/article-828818,
Freerepublic.com,Report: Netanyahu Confirms Israel Behind Pager Attack on Hezbollah,Israeli Prime Minister Benjamin Netanyahu reportedly confirmed Sunday that Israel was behind the “pager attacks” that killed or wounded thousands of Hezbollah terrorists in September and disrupted the group’s communications. The pager event has been called th…,Skip to comments.  Report: Netanyahu Confirms Israel Behind Pager Attack on HezbollahBreitbart ^   | 11/11/2024   | Joel B. Pollak  Posted on 11/11/2024 6:32:04 AM PST by ChicagoConservative27  Israe… [+2647 chars],https://freerepublic.com/focus/f-news/4277587/posts,
NPR,"Trump's New Government, Future Of Obamacare, Fired Israeli Minister Slams Netanyahu","President-elect Donald Trump has begun choosing members of his staff, as Republicans control the Senate and possibly even the House. Trump's return to the White House revives questions about the future of the Affordable Care Act. And, protest erupt in Israel …","President-elect Donald Trump has begun choosing members of his staff, as Republicans control the Senate and possibly even the House. Trump's return to the White House revives questions about the futu… [+565 chars]",https://www.npr.org/2024/11/11/1212475058/up-first-trump-cabinet-obamacare-gallant-netanyahu-11-11-2024,
NPR,Former Israeli defense minister blames Netanyahu in a meeting with families of hostages,A hostage relative tells NPR that now-former Israeli defense minister Yoav Gallant said a deal could have been reached already,A hostage relative tells NPR that now-former Israeli defense minister Yoav Gallant said a deal could have been reached already,https://www.npr.org/2024/11/10/nx-s1-5184473/former-israeli-defense-minister-blames-netanyahu-in-a-meeting-with-families-of-hostages,
The Times of India,Israeli strikes kill dozens in Lebanon and isolated northern Gaza while Netanyahu and Trump speak,"Israeli airstrikes in Lebanon and Gaza killed dozens on Sunday, including children, as the Israel-Hamas war entered its second month.  An airstrike in northern Lebanon killed at least 23 people, while another in Jabaliya refugee camp in Gaza killed at least 1…","Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza, as the world watched for signs of how the U.S. election might affect the war against Irania… [+5698 chars]",https://economictimes.indiatimes.com/news/international/world-news/israeli-strikes-kill-dozens-in-lebanon-and-isolated-northern-gaza-while-netanyahu-and-trump-speak/articleshow/115148676.cms,
PBS,Israeli strikes kill dozens in Lebanon and northern Gaza as Netanyahu speaks with Trump,"Israeli Prime Minister Benjamin Netanyahu said that he has spoken three times with Donald Trump since Tuesday's election and they ""see eye-to-eye regarding the Iranian threat and all of its components.""","DEIR AL-BALAH, Gaza Strip (AP) Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza, as the world watched for signs of how the U.S. election migh… [+6365 chars]",https://www.pbs.org/newshour/world/israeli-strikes-kill-dozens-in-lebanon-and-northern-gaza-as-netanyahu-speaks-with-trump,
The Times of India,Israel's Prime Minister Benjamin Netanyahu says he authorised Lebanon pager attacks that killed nearly 40 people,"Israeli Prime Minister Benjamin Netanyahu confirmed his authorization of a September operation targeting Hezbollah communication devices in Lebanon. The attacks, which Hezbollah attributed to Israel, resulted in explosions that killed nearly 40 people and inj…","Artificial Intelligence(AI)  AI and Analytics based Business Strategy  By - Tanusree De, Managing Director- Accenture Technology Lead, Trustworthy AI Center of Excellence: ATCI  View Program",https://economictimes.indiatimes.com/news/international/world-news/israel-pm-benjamin-netanyahu-accepts-he-authorised-lebanon-pager-attacks-that-killed-nearly-40-people/articleshow/115149140.cms,
The Jerusalem Post,"With Trump and Netanyahu achieving political strongholds, what happens now?","This time, Netanyahu wanted to make things right, hinting not only through his words but also through actions that he is eager to stay in Trump’s good graces.Prime Minister Benjamin Netanyahu’s decision to fire defense minister Yoav Gallant on Tuesday evening…","Prime Minister Benjamin Netanyahu’s decision to fire defense minister Yoav Gallant on Tuesday evening might not be the triumphant return of a leader after a sweeping electoral win, but in its own way… [+5110 chars]",https://www.jpost.com/opinion/article-828081,
