category,source,title,description,content,url,publishedAt
,Biztoc.com,"Elise Stefanik Is Trump's UN Enforcer, and a Gift to Netanyahu",The new U.N. ambassador is one of President-elect Trump's most vocal supporters and a strong advocate for Israel.,"The new U.N. ambassador is one of President-elect Trump's most vocal supporters and a strong advocate for Israel.  This story appeared on newsweek.com, 2024-11-11 22:37:57.",https://biztoc.com/x/ece6cb75f697004e,
,Biztoc.com,"Netanyahu says he’s talked to Trump 3 times since the election as Israel strikes Lebanon, Gaza",Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza. Read More,"Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza. Read More  This story appeared on fortune.com, 2024-11-10 23:50:20.",https://biztoc.com/x/9c6a467720f0b7b9,
,Biztoc.com,Israeli strikes kill dozens in Lebanon and northern Gaza as Netanyahu speaks with Trump,"Israeli Prime Minister Benjamin Netanyahu said that he has spoken three times with Donald Trump since Tuesday's election and they ""see eye-to-eye regarding the Iranian threat and all of its components.""","Israeli Prime Minister Benjamin Netanyahu said that he has spoken three times with Donald Trump since Tuesday's election and they ""see eye-to-eye regarding the Iranian threat and all of its component… [+56 chars]",https://biztoc.com/x/d5a1f5a5eb07a431,
,Biztoc.com,Netanyahu says he spoke three times with Trump in recent days,"Israeli Prime Minister Benjamin Netanyahu said on Sunday that he has spoken three times with President-elect Trump in recent days. Netanyahu is also sending Minister of Strategic Affairs Ron Dermer to Mar-a-Lago this week, a senior Israeli official told Axios…",Israeli Prime Minister Benjamin Netanyahu said on Sunday that he has spoken three times with President-elect Trump in recent days. Netanyahu is also sending Minister of Strategic Affairs Ron Dermer t… [+136 chars],https://biztoc.com/x/f0e946f72b0fd57f,
,Freerepublic.com,Report: Netanyahu Confirms Israel Behind Pager Attack on Hezbollah,Israeli Prime Minister Benjamin Netanyahu reportedly confirmed Sunday that Israel was behind the “pager attacks” that killed or wounded thousands of Hezbollah terrorists in September and disrupted the group’s communications. The pager event has been called th…,Skip to comments.  Report: Netanyahu Confirms Israel Behind Pager Attack on HezbollahBreitbart ^   | 11/11/2024   | Joel B. Pollak  Posted on 11/11/2024 6:32:04 AM PST by ChicagoConservative27  Israe… [+2647 chars],https://freerepublic.com/focus/f-news/4277587/posts,
,NPR,"Trump's New Government, Future Of Obamacare, Fired Israeli Minister Slams Netanyahu","President-elect Donald Trump has begun choosing members of his staff, as Republicans control the Senate and possibly even the House. Trump's return to the White House revives questions about the future of the Affordable Care Act. And, protest erupt in Israel …","President-elect Donald Trump has begun choosing members of his staff, as Republicans control the Senate and possibly even the House. Trump's return to the White House revives questions about the futu… [+565 chars]",https://www.npr.org/2024/11/11/1212475058/up-first-trump-cabinet-obamacare-gallant-netanyahu-11-11-2024,
,NPR,Former Israeli defense minister blames Netanyahu in a meeting with families of hostages,A hostage relative tells NPR that now-former Israeli defense minister Yoav Gallant said a deal could have been reached already,A hostage relative tells NPR that now-former Israeli defense minister Yoav Gallant said a deal could have been reached already,https://www.npr.org/2024/11/10/nx-s1-5184473/former-israeli-defense-minister-blames-netanyahu-in-a-meeting-with-families-of-hostages,
,PBS,Israeli strikes kill dozens in Lebanon and northern Gaza as Netanyahu speaks with Trump,"Israeli Prime Minister Benjamin Netanyahu said that he has spoken three times with Donald Trump since Tuesday's election and they ""see eye-to-eye regarding the Iranian threat and all of its components.""","DEIR AL-BALAH, Gaza Strip (AP) Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza, as the world watched for signs of how the U.S. election migh… [+6365 chars]",https://www.pbs.org/newshour/world/israeli-strikes-kill-dozens-in-lebanon-and-northern-gaza-as-netanyahu-speaks-with-trump,
,Richmond.com,Israeli strikes kill dozens in Lebanon and isolated northern Gaza while Netanyahu and Trump speak,New Israeli strikes killed dozens of people Sunday including children in Lebanon and northern Gaza.,"DEIR AL-BALAH, Gaza Strip Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza, as the world watched for signs of how the U.S. election might aff… [+8477 chars]",https://richmond.com/news/nation-world/israel-war-middle-east-iran-hamas-hezbollah-benjamin-netanyahu-donald-trump/article_918e9728-236c-5412-bfa8-f9787280ceef.html,
,Breitbart News,Report: Netanyahu Confirms Israel Behind Pager Attack on Hezbollah,"Israeli Prime Minister Benjamin Netanyahu reportedly confirmed Sunday that Israel was behind the ""pager attacks"" that killed or wounded thousands of Hezbollah terrorists in September and disrupted the group's communications. The post Report: Netanyahu Confirm…",Israeli Prime Minister Benjamin Netanyahu reportedly confirmed Sunday that Israel was behind the “pager attacks” that killed or wounded thousands of Hezbollah terrorists in September and disrupted th… [+2194 chars],https://www.breitbart.com/middle-east/2024/11/11/report-netanyahu-confirms-israel-behind-pager-attack-on-hezbollah/,
,Breitbart News,"J Street Fundraises over 'Nightmare Scenario' of Netanyahu, Trump Partnership","J Street, the George Soros-funded far-left organization that claims to be pro-Israel but typically opposes the Israeli government, is fundraising over what it calls a ""nightmare scenario"" of partnership between Israeli Prime Minister Benjamin Netanyahu and Pr…","J Street, the George Soros-funded far-left organization that claims to be pro-Israel but typically opposes the Israeli government, is fundraising over what it calls a “nightmare scenario” of partners… [+3116 chars]",https://www.breitbart.com/middle-east/2024/11/11/j-street-fundraises-over-nightmare-scenario-of-netanyahu-trump-partnership/,
,Haaretz,"Netanyahu asks to delay trial testimony to February, citing war constraints","Netanyahu's lawyers say he won't be ready to testify at the beginning of December as scheduled, due to 'a series of extraordinary events' that includes July's killing of Mohammed Deif and the hostage talks","Netanyahu's lawyers say he won't be ready to testify at the beginning of December as scheduled, due to 'a series of extraordinary events' that includes July's killing of Mohammed Deif and the hostage… [+5 chars]",https://www.haaretz.com/israel-news/2024-11-11/ty-article/.premium/netanyahu-asks-to-delay-trial-testimony-to-february-citing-war-constraints/00000193-1caa-d76b-afd7-bfbb735f0000,
,Haaretz,Israel's former defense minister makes public appearance after being fired by Netanyahu,"Former Defense Minister Yoav Gallant was present at a weekend concert by one of Israel's leading music icons, prompting both a hearty round of applause and Twitter backlash","In one of his first public appearances since his dismissal by Israeli Prime Minister Benjamin Netanyahu, former Defense Minister Yoav Gallant was greeted with a standing ovation on Saturday night whe… [+75 chars]",https://www.haaretz.com/israel-news/2024-11-11/ty-article/.premium/israels-former-defense-minister-makes-public-appearance-after-being-fired-by-netanyahu/00000193-1af4-db8b-addf-5af4c3400000,
,Fox News,"Netanyahu condemns antisemitic pogrom in Amsterdam, warns world leaders attacks will spread if don't act","Amid rising Jew-hatred across Europe, Amsterdam recently became ground zero of an outbreak of violent antisemitism as local Arabs attacked visiting Israeli soccer fans following a soccer game.","Join Fox News for access to this content  Plus special access to select articles and other premium content with your account - free of charge.  By entering your email and pushing continue, you are ag… [+7566 chars]",https://www.foxnews.com/world/netanyahu-condemns-antisemitic-pogrom-amsterdam-warns-world-leaders-attacks-spread-dont-act,
,WPXI Pittsburgh,Israeli strikes kill dozens in Lebanon and isolated northern Gaza while Netanyahu and Trump speak,"Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza, as the world watched for signs of how the U.S. election might affect the wars between Israel and Iranian-backed militant groups Hamas and Hezbollah.","Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza, as the world watched for signs of how the U.S. election might affect the wars between Israe… [+5992 chars]",https://www.wpxi.com/news/world/israeli-strikes-kill-dozens-lebanon-isolated-northern-gaza-while-netanyahu-trump-speak/TXA33ZSV2NH4ZOTRYNICXLW65Q/,
,Time,"Netanyahu Says He and Trump ‘See Eye to Eye,’ as Israel Bombards Lebanon and Gaza",Netanyahu said he’s spoken three times with Trump since the election and that they “see eye-to-eye regarding the Iranian threat and all of its components.”,"DEIR AL-BALAH, Gaza Strip Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza, as the world watched for signs of how the U.S. election might aff… [+6078 chars]",https://time.com/7174795/netanyahu-trump-israel-airstrikes-lebanon-gaza/,
,Biztoc.com,"Netanyahu, Trump Discuss Iran as Israel Hits Targets in Lebanon, Gaza","Israeli Prime Minister Benjamin Netanyahu announced that he has had three conversations with Donald Trump since Tuesday's election, emphasizing that they ""see eye-to-eye regarding the Iranian threat and all of its components."" Israeli President Isaac Herzog i…","Israeli Prime Minister Benjamin Netanyahu announced that he has had three conversations with Donald Trump since Tuesday's election, emphasizing that they ""see eye-to-eye regarding the Iranian threat … [+140 chars]",https://biztoc.com/x/61e6558c5ff2896d,
,NBC News,Israel's new defense minister says Hezbollah defeated; Netanyahu acknowledges approving pager attacks,Israeli Defense Minister Israel Katz said Sunday that his country has defeated Hezbollah and that eliminating its leader Hassan Nasrallah was the crowning achievement.,"On Sept. 17, thousands of pagers simultaneously exploded in the southern suburbs of Beirut and other Hezbollah strongholds, in most cases after the devices beeped, indicating an incoming message.  Am… [+1055 chars]",https://www.nbcnews.com/news/world/israels-new-defense-minister-says-hezbollah-defeated-netanyahu-acknowl-rcna179554,
,NPR,Israel's fired defense minister slams Netanyahu on his last day,"Israel’s ousted defense minister says the military achieved all of its Gaza objectives, and the prime minister held up a cease-fire deal that would have ended the war and freed remaining hostages.","Israels ousted defense minister says the military achieved all of its Gaza objectives, and the prime minister held up a cease-fire deal that would have ended the war and freed remaining hostages.",https://www.npr.org/2024/11/11/nx-s1-5186458/israels-fired-defense-minister-slams-netanyahu-on-his-last-day,
,HuffPost,Israeli Strikes Kill Dozens In Lebanon And Northern Gaza While Netanyahu And Trump Speak,New Israeli strikes have killed dozens of people including children in Lebanon and northern Gaza.,"DEIR AL-BALAH, Gaza Strip (AP) Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza, as the world watched for signs of how the U.S. election migh… [+7076 chars]",https://www.huffpost.com/entry/mideast-wars_n_6730fe24e4b0076892d80289,
,NPR,"Trump's New Government, Future Of Obamacare, Fired Israeli Minister Slams Netanyahu","President-elect Donald Trump has begun choosing members of his staff, as Republicans control the Senate and possibly even the House. Trump's return to the White House revives questions about the future of the Affordable Care Act. And, protest erupt in Israel …","President-elect Donald Trump has begun choosing members of his staff, as Republicans control the Senate and possibly even the House. Trump's return to the White House revives questions about the futu… [+565 chars]",https://www.npr.org/2024/11/11/1212475058/up-first-trump-cabinet-obamacare-gallant-netanyahu-11-11-2024,
,WPXI Pittsburgh,Israeli strikes kill dozens in Lebanon and isolated northern Gaza while Netanyahu and Trump speak,"Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza, as the world watched for signs of how the U.S. election might affect the wars between Israel and Iranian-backed militant groups Hamas and Hezbollah.","Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza, as the world watched for signs of how the U.S. election might affect the wars between Israe… [+5992 chars]",https://www.wpxi.com/news/world/israeli-strikes-kill-dozens-lebanon-isolated-northern-gaza-while-netanyahu-trump-speak/TXA33ZSV2NH4ZOTRYNICXLW65Q/,
,Yahoo Entertainment,Netanyahu says Iran's government fears its people more than Israel,,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_a3d35f9e-b6ba-4a8c-9633-4975284ed77f,
,Biztoc.com,Netanyahu tells Iranians not to lose hope in 'special' message,"Israeli Prime Minister Benjamin Netanyahu on Tuesday called on the people of Iran not to lose hope, stating that the country's regime fears its own people more than Israel.In a video message published...","Israeli Prime Minister Benjamin Netanyahu on Tuesday called on the people of Iran not to lose hope, stating that the country's regime fears its own people more than Israel.In a video message publishe… [+69 chars]",https://biztoc.com/x/31436c211322407b,
,Biztoc.com,Netanyahu tells Iranians 'don't lose hope' in 'special' message,"Israeli Prime Minister Benjamin Netanyahu on Tuesday called on the people of Iran not to lose hope, stating that the country's regime fears its own people more than Israel.In a video message published...","Israeli Prime Minister Benjamin Netanyahu on Tuesday called on the people of Iran not to lose hope, stating that the country's regime fears its own people more than Israel.In a video message publishe… [+69 chars]",https://biztoc.com/x/3afc62711f78b2a7,
,Raw Story,Trump's pick for Middle East envoy a 'prominent' fundraiser — and staunch Netanyahu ally,"A longtime Donald Trump friend, golf buddy and investor has been named as the new special envoy to the Middle East, Reuters reported Tuesday afternoon, and early reactions on social media noted he's pro-Israel, with one critic openly wondering if he'll facili…","A longtime Donald Trump friend, golf buddy and investor has been named as the new special envoy to the Middle East, Reuters reported Tuesday afternoon, and early reactions on social media noted he's … [+1298 chars]",https://www.rawstory.com/steve-witkoff/,
,New York Post,Israeli PM Benjamin Netanyahu confirms he was behind deadly pager attacks | Reporter Replay,"Israeli Prime Minister Benjamin Netanyahu approved the deadly exploding pager attacks on the Hezbollah terror group back in September, his office said for the first time on Nov. 11. A spokesperson for Netanyahu’s office confirmed that the Israeli leader gave …","Israeli Prime Minister Benjamin Netanyahu approved the deadly exploding pager attacks on the Hezbollah terror group back in September, his office said for the first time on Nov. 11.  A spokesperson f… [+196 chars]",https://nypost.com/video/israeli-pm-benjamin-netanyahu-confirms-he-was-behind-deadly-pager-attacks-reporter-replay/,
,Biztoc.com,Trump and Netanyahu envoy met about Middle East wars,"Israeli Prime Minister Benjamin Netanyahu's confidant Ron Dermer met President-elect Trump in Mar-a-Lago on Sunday, according to two Israeli officials and two U.S. officials with knowledge of the meeting.  Why it matters: An Israeli official said the meeting …","Israeli Prime Minister Benjamin Netanyahu's confidant Ron Dermer met President-elect Trump in Mar-a-Lago on Sunday, according to two Israeli officials and two U.S. officials with knowledge of the mee… [+143 chars]",https://biztoc.com/x/af884d331427b292,
,Biztoc.com,"Elise Stefanik Is Trump's UN Enforcer, and a Gift to Netanyahu",The new U.N. ambassador is one of President-elect Trump's most vocal supporters and a strong advocate for Israel.,"The new U.N. ambassador is one of President-elect Trump's most vocal supporters and a strong advocate for Israel.  This story appeared on newsweek.com, 2024-11-11 22:37:57.",https://biztoc.com/x/ece6cb75f697004e,
,Freerepublic.com,Report: Netanyahu Confirms Israel Behind Pager Attack on Hezbollah,Israeli Prime Minister Benjamin Netanyahu reportedly confirmed Sunday that Israel was behind the “pager attacks” that killed or wounded thousands of Hezbollah terrorists in September and disrupted the group’s communications. The pager event has been called th…,Skip to comments.  Report: Netanyahu Confirms Israel Behind Pager Attack on HezbollahBreitbart ^   | 11/11/2024   | Joel B. Pollak  Posted on 11/11/2024 6:32:04 AM PST by ChicagoConservative27  Israe… [+2647 chars],https://freerepublic.com/focus/f-news/4277587/posts,
,Breitbart News,Report: Netanyahu Confirms Israel Behind Pager Attack on Hezbollah,"Israeli Prime Minister Benjamin Netanyahu reportedly confirmed Sunday that Israel was behind the ""pager attacks"" that killed or wounded thousands of Hezbollah terrorists in September and disrupted the group's communications. The post Report: Netanyahu Confirm…",Israeli Prime Minister Benjamin Netanyahu reportedly confirmed Sunday that Israel was behind the “pager attacks” that killed or wounded thousands of Hezbollah terrorists in September and disrupted th… [+2194 chars],https://www.breitbart.com/middle-east/2024/11/11/report-netanyahu-confirms-israel-behind-pager-attack-on-hezbollah/,
,Breitbart News,"J Street Fundraises over 'Nightmare Scenario' of Netanyahu, Trump Partnership","J Street, the George Soros-funded far-left organization that claims to be pro-Israel but typically opposes the Israeli government, is fundraising over what it calls a ""nightmare scenario"" of partnership between Israeli Prime Minister Benjamin Netanyahu and Pr…","J Street, the George Soros-funded far-left organization that claims to be pro-Israel but typically opposes the Israeli government, is fundraising over what it calls a “nightmare scenario” of partners… [+3116 chars]",https://www.breitbart.com/middle-east/2024/11/11/j-street-fundraises-over-nightmare-scenario-of-netanyahu-trump-partnership/,
,Haaretz,"Netanyahu asks to delay trial testimony to February, citing war constraints","Netanyahu's lawyers say he won't be ready to testify at the beginning of December as scheduled, due to 'a series of extraordinary events' that includes July's killing of Mohammed Deif and the hostage talks","Netanyahu's lawyers say he won't be ready to testify at the beginning of December as scheduled, due to 'a series of extraordinary events' that includes July's killing of Mohammed Deif and the hostage… [+5 chars]",https://www.haaretz.com/israel-news/2024-11-11/ty-article/.premium/netanyahu-asks-to-delay-trial-testimony-to-february-citing-war-constraints/00000193-1caa-d76b-afd7-bfbb735f0000,
,Haaretz,Israel's former defense minister makes public appearance after being fired by Netanyahu,"Former Defense Minister Yoav Gallant was present at a weekend concert by one of Israel's leading music icons, prompting both a hearty round of applause and Twitter backlash","In one of his first public appearances since his dismissal by Israeli Prime Minister Benjamin Netanyahu, former Defense Minister Yoav Gallant was greeted with a standing ovation on Saturday night whe… [+75 chars]",https://www.haaretz.com/israel-news/2024-11-11/ty-article/.premium/israels-former-defense-minister-makes-public-appearance-after-being-fired-by-netanyahu/00000193-1af4-db8b-addf-5af4c3400000,
,Haaretz,"'MBS was willing to go a long way toward Israel, but Netanyahu and his coalition have become unhinged'","There's a split-screen between Riyadh, where the Saudi Crown Prince accused Israel of genocide and called for the full recognition of Palestine, and Jerusalem, where far-right minister Bezalel Smotrich is prepping for annexation. Can the Trump administration …","Analysis | There's a split-screen between Riyadh, where the Saudi Crown Prince accused Israel of genocide and called for the full recognition of Palestine, and Jerusalem, where far-right minister Bez… [+118 chars]",https://www.haaretz.com/us-news/2024-11-13/ty-article/.premium/mbs-was-willing-to-go-a-long-way-toward-israel-but-netanyahu-has-become-unhinged/00000193-2219-d76b-afd7-a3991f260000,
,Biztoc.com,Trump and Netanyahu envoy met about Middle East wars,"Israeli Prime Minister Benjamin Netanyahu's confidant Ron Dermer met President-elect Trump in Mar-a-Lago on Sunday, according to two Israeli officials and two U.S. officials with knowledge of the meeting.  Why it matters: An Israeli official said the meeting …","Israeli Prime Minister Benjamin Netanyahu's confidant Ron Dermer met President-elect Trump in Mar-a-Lago on Sunday, according to two Israeli officials and two U.S. officials with knowledge of the mee… [+143 chars]",https://biztoc.com/x/af884d331427b292,
,Yahoo Entertainment,Netanyahu says Iran's government fears its people more than Israel,,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_a3d35f9e-b6ba-4a8c-9633-4975284ed77f,
,Biztoc.com,Netanyahu tells Iranians not to lose hope in 'special' message,"Israeli Prime Minister Benjamin Netanyahu on Tuesday called on the people of Iran not to lose hope, stating that the country's regime fears its own people more than Israel.In a video message published...","Israeli Prime Minister Benjamin Netanyahu on Tuesday called on the people of Iran not to lose hope, stating that the country's regime fears its own people more than Israel.In a video message publishe… [+69 chars]",https://biztoc.com/x/31436c211322407b,
,The New Republic,Netanyahu Plans a Big Gift for Trump in Lebanon—Two Months From Now,"Israel is preparing a cease-fire plan regarding its bombing of Lebanon as a gift to the incoming Donald Trump administration, The Washington Post reports.  The Post reports, citing three Israeli sources, that Ron Dermer, the Israeli minister of strategic affa…","Its no secret that Israeli Prime Minister Benjamin Netanyahu supported Trump over Kamala Harris, and a quick peace deal would raise suspicions that Netanyahu was holding off ceasing hostilities befor… [+901 chars]",https://newrepublic.com/post/188400/netanyahu-israel-gift-trump-lebanon-january,
,Biztoc.com,Netanyahu tells Iranians 'don't lose hope' in 'special' message,"Israeli Prime Minister Benjamin Netanyahu on Tuesday called on the people of Iran not to lose hope, stating that the country's regime fears its own people more than Israel.In a video message published...","Israeli Prime Minister Benjamin Netanyahu on Tuesday called on the people of Iran not to lose hope, stating that the country's regime fears its own people more than Israel.In a video message publishe… [+69 chars]",https://biztoc.com/x/3afc62711f78b2a7,
,Raw Story,Trump's pick for Middle East envoy a 'prominent' fundraiser — and staunch Netanyahu ally,"A longtime Donald Trump friend, golf buddy and investor has been named as the new special envoy to the Middle East, Reuters reported Tuesday afternoon, and early reactions on social media noted he's pro-Israel, with one critic openly wondering if he'll facili…","A longtime Donald Trump friend, golf buddy and investor has been named as the new special envoy to the Middle East, Reuters reported Tuesday afternoon, and early reactions on social media noted he's … [+1298 chars]",https://www.rawstory.com/steve-witkoff/,
,Freerepublic.com,News Summary-Intelligence Report Tuesday 11/12/2024*US Flight Ban For Haiti*German Election Planned*Deadly Rocket Attack In Israel*Sexual Harassment Allegation Painted On Prosecutor Going After Netanyahu*,"Two US warships repelling attacks... The US Federal Aviation Administration banning US flights to Haiti for 30 days. US aircraft also banned... Two Canadian men found guilty in connection with the 2022 COVID mandate protest blockade in Coutts, Alberta appeali…",Skip to comments.  News Summary-Intelligence Report Tuesday 11/12/2024*US Flight Ban For Haiti*German Election Planned*Deadly Rocket Attack In Israel*Sexual Harassment Allegation Painted On Prosecuto… [+3296 chars],https://freerepublic.com/focus/f-bloggers/4278001/posts,
,Haaretz,This is how Netanyahu will annex the West Bank,Netanyahu likes to threaten grandiose moves so he can carry them out piecemeal while the rest of us are fighting pompous headlines about 'applying sovereignty',"With Donald Trump's return to the White House, the Israeli government's threats of annexation have also returned. At a meeting of his Religious Zionism party's Knesset members Monday, Finance Ministe… [+191 chars]",https://www.haaretz.com/opinion/2024-11-13/ty-article-opinion/.premium/salamic-tactics-netanyahus-goat-tactics-will-annex-the-west-bank/00000193-2520-d707-a9d3-7dbb7cb20000,
,Haaretz,Israel questions ICC judge's impartiality in Netanyahu arrest case,"Israel has requested to check if there are grounds to determine whether Slovenian judge Beti Hohler, who had previously worked for the Office of the Prosecutor, can be impartial",Israel has questioned the impartiality of an International Criminal Court judge appointed to a panel deciding whether an arrest warrant should be issued for Prime Minister Benjamin Netanyahu.  The mo… [+1833 chars],https://www.haaretz.com/israel-news/2024-11-13/ty-article/israel-questions-icc-judges-impartiality-in-netanyahu-arrest-case/00000193-2677-de99-a9bb-f7f7e57a0000,
,Haaretz,Netanyahu sounds like he's busy prepping a defense. The panic in his office is palpable,"Netanyahu, who has already accused police, prosecutors and the attorney general of a 'witch hunt' against him, is now targeting the Shin Bet. Despite new leadership in these bodies, he claims a conspiracy is at play, portraying himself as a victim of systemic…","Analysis | Netanyahu, who has already accused police, prosecutors and the attorney general of a 'witch hunt' against him, is now targeting the Shin Bet. Despite new leadership in these bodies, he cla… [+82 chars]",https://www.haaretz.com/israel-news/2024-11-13/ty-article/.premium/netanyahu-sounds-like-hes-busy-prepping-a-defense-the-panic-in-his-office-is-palpable/00000193-24f4-db8b-addf-7cf4248e0000,
,Haaretz,Only Netanyahu could have chosen a cushier Trump foreign policy team,"President-elect Donald Trump's appointees so far, from Mike Huckabee to Pete Hegseth, highlight how much of a priority the Middle East will be for him. Pro-Israel hawks are pleased, Palestinians and isolationists - not so much","Analysis | President-elect Donald Trump's appointees so far, from Mike Huckabee to Pete Hegseth, highlight how much of a priority the Middle East will be for him. Pro-Israel hawks are pleased, Palest… [+37 chars]",https://www.haaretz.com/us-news/2024-11-13/ty-article/.premium/only-netanyahu-could-have-chosen-a-cushier-trump-foreign-policy-team/00000193-25c9-d76b-afd7-a7d9336d0001,
,Haaretz,"'MBS was willing to go a long way toward Israel, but Netanyahu and his coalition have become unhinged'","There's a split-screen between Riyadh, where the Saudi Crown Prince accused Israel of genocide and called for the full recognition of Palestine, and Jerusalem, where far-right minister Bezalel Smotrich is prepping for annexation. Can the Trump administration …","Analysis | There's a split-screen between Riyadh, where the Saudi Crown Prince accused Israel of genocide and called for the full recognition of Palestine, and Jerusalem, where far-right minister Bez… [+118 chars]",https://www.haaretz.com/us-news/2024-11-13/ty-article/.premium/mbs-was-willing-to-go-a-long-way-toward-israel-but-netanyahu-has-become-unhinged/00000193-2219-d76b-afd7-a3991f260000,
,Freerepublic.com,News Summary-Intelligence Report Tuesday 11/12/2024*US Flight Ban For Haiti*German Election Planned*Deadly Rocket Attack In Israel*Sexual Harassment Allegation Painted On Prosecutor Going After Netanyahu*,"Two US warships repelling attacks... The US Federal Aviation Administration banning US flights to Haiti for 30 days. US aircraft also banned... Two Canadian men found guilty in connection with the 2022 COVID mandate protest blockade in Coutts, Alberta appeali…",Skip to comments.  News Summary-Intelligence Report Tuesday 11/12/2024*US Flight Ban For Haiti*German Election Planned*Deadly Rocket Attack In Israel*Sexual Harassment Allegation Painted On Prosecuto… [+3296 chars],https://freerepublic.com/focus/f-bloggers/4278001/posts,
,The New Republic,Netanyahu Plans a Big Gift for Trump in Lebanon—Two Months From Now,"Israel is preparing a cease-fire plan regarding its bombing of Lebanon as a gift to the incoming Donald Trump administration, The Washington Post reports.  The Post reports, citing three Israeli sources, that Ron Dermer, the Israeli minister of strategic affa…","Its no secret that Israeli Prime Minister Benjamin Netanyahu supported Trump over Kamala Harris, and a quick peace deal would raise suspicions that Netanyahu was holding off ceasing hostilities befor… [+901 chars]",https://newrepublic.com/post/188400/netanyahu-israel-gift-trump-lebanon-january,
,Yahoo Entertainment,"Israel's attorney general tells Netanyahu to reexamine police minister's role, media reports",,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_69892c7f-7797-49e2-8d1b-052d47fdc824,
,Naturalnews.com,"Netanyahu under investigation for allegedly altering cabinet meeting minutes amid ICC, ICJ scrutiny",Israeli Prime Minister Benjamin Netanyahu is under investigation following accusations that he allegedly altered the minutes of cabinet meetings related to Israel’s preparations for potential legal proceedings before the International Criminal Court (ICC) and…,The investigation stems from earlier reports suggesting Netanyahu edited transcripts of high-level security meetings during the early days of the Gaza war. These edits allegedly aimed to obscure or d… [+2746 chars],https://www.naturalnews.com/2024-11-14-netanyahu-investigation-altering-cabinet-meeting-minutes-scrutiny.html,
,CounterPunch,Netanyahu and Trump: The Fascist Tag Team From Hell,"In what war criminal and Israeli Prime Minister Benjamin Netanyahu called “history’s greatest comeback,” sexual predator, game show host and former Wrestlemania idol Donald Trump was re-elected as US President. Netanyahu, ever quick to kiss Trump’s ring, has …","Emboldened by Trump’s green light and timeline, Netanyahu may escalate his genocidal actions leading up to the inauguration, while a lame-duck President and defeated Vice President lick their wounds … [+6904 chars]",https://www.counterpunch.org/2024/11/14/netanyahu-and-trump-the-fascist-tag-team-from-hell/,
,Dnyuz.com,Investigators Assess if Netanyahu Aides Forged Oct. 7 Phone Records...,"On the morning that Hamas raided Israel last year, a top Israeli general called his prime minister, Benjamin Netanyahu, to","On the morning that Hamas raided Israel last year, a top Israeli general called his prime minister, Benjamin Netanyahu, to tell him that hundreds of militants appeared to be preparing to invade.  Now… [+9827 chars]",https://dnyuz.com/2024/11/14/investigators-assess-if-netanyahus-aides-forged-oct-7-phone-records/,
,Haaretz,Israel questions ICC judge's impartiality in Netanyahu arrest case,"Israel has requested to check if there are grounds to determine whether Slovenian judge Beti Hohler, who had previously worked for the Office of the Prosecutor, can be impartial",Israel has questioned the impartiality of an International Criminal Court judge appointed to a panel deciding whether an arrest warrant should be issued for Prime Minister Benjamin Netanyahu.  The mo… [+1833 chars],https://www.haaretz.com/israel-news/2024-11-13/ty-article/israel-questions-icc-judges-impartiality-in-netanyahu-arrest-case/00000193-2677-de99-a9bb-f7f7e57a0000,
,Haaretz,This is how Netanyahu will annex the West Bank,Netanyahu likes to threaten grandiose moves so he can carry them out piecemeal while the rest of us are fighting pompous headlines about 'applying sovereignty',"With Donald Trump's return to the White House, the Israeli government's threats of annexation have also returned. At a meeting of his Religious Zionism party's Knesset members Monday, Finance Ministe… [+191 chars]",https://www.haaretz.com/opinion/2024-11-13/ty-article-opinion/.premium/salamic-tactics-netanyahus-goat-tactics-will-annex-the-west-bank/00000193-2520-d707-a9d3-7dbb7cb20000,
